,date,weekday,is_festival,guests,sales,assigned_staff,total_staff_level,staff_count,sale_per_guest,staff_per_guest,level_per_staff,month,season,Unnamed: 0,weather_code (wmo code),temperature_2m_mean (°C),snowfall_sum (cm),rain_sum (mm)
3663,2010-01-11,Monday,0,145,173900,"['Eve', 'Ivy', 'Charlie']",13,3,1199.3103448275863,0.0206896551724137,4.333333333333333,1,winter,9.0,3.0,2.6,0.0,0.0
3664,2010-01-12,Tuesday,0,169,202874,"['Eve', 'Ivy', 'Mia']",15,3,1200.4378698224853,0.0177514792899408,5.0,1,winter,10.0,55.0,3.5,0.0,8.0
3665,2010-01-13,Wednesday,0,163,195677,"['Eve', 'Ivy', 'David']",14,3,1200.4723926380368,0.0184049079754601,4.666666666666667,1,winter,11.0,1.0,0.5,0.0,0.0
3666,2010-01-14,Thursday,0,119,142810,"['Eve', 'Ivy']",10,2,1200.0840336134454,0.0168067226890756,5.0,1,winter,12.0,2.0,-0.2,0.0,0.0
3667,2010-01-15,Friday,0,161,193163,"['Eve', 'Ivy', 'David']",14,3,1199.7701863354037,0.0186335403726708,4.666666666666667,1,winter,13.0,2.0,1.2,0.0,0.0
3668,2010-01-16,Saturday,0,238,285552,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Alice']",21,5,1199.7983193277312,0.0210084033613445,4.2,1,winter,14.0,0.0,0.1,0.0,0.0
3669,2010-01-17,Sunday,0,293,351520,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma', 'Alice']",26,6,1199.7269624573378,0.0204778156996587,4.333333333333333,1,winter,15.0,1.0,1.2,0.0,0.0
3670,2010-01-18,Monday,0,140,168048,"['Eve', 'Ivy', 'Bob']",12,3,1200.3428571428572,0.0214285714285714,4.0,1,winter,16.0,3.0,1.9,0.0,0.0
3671,2010-01-19,Tuesday,0,174,208710,"['Eve', 'Ivy', 'Mia']",15,3,1199.4827586206898,0.0172413793103448,5.0,1,winter,17.0,3.0,5.6,0.0,0.0
3672,2010-01-20,Wednesday,0,173,207681,"['Eve', 'Ivy', 'Mia']",15,3,1200.4682080924856,0.0173410404624277,5.0,1,winter,18.0,51.0,10.2,0.0,0.2
3673,2010-01-21,Thursday,0,129,154832,"['Eve', 'Ivy', 'Alice']",11,3,1200.2480620155038,0.0232558139534883,3.6666666666666665,1,winter,19.0,51.0,7.1,0.0,0.2
3674,2010-01-22,Friday,0,155,185981,"['Eve', 'Ivy', 'Charlie']",13,3,1199.8774193548388,0.0193548387096774,4.333333333333333,1,winter,20.0,2.0,3.1,0.0,0.0
3675,2010-01-23,Saturday,0,300,359934,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma', 'Bob']",27,6,1199.78,0.02,4.5,1,winter,21.0,2.0,2.1,0.0,0.0
3676,2010-01-24,Sunday,0,254,304708,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Bob']",22,5,1199.6377952755906,0.0196850393700787,4.4,1,winter,22.0,1.0,3.9,0.0,0.0
3677,2010-01-25,Monday,0,168,201639,"['Eve', 'Ivy', 'Mia']",15,3,1200.232142857143,0.0178571428571428,5.0,1,winter,23.0,1.0,5.7,0.0,0.0
3678,2010-01-26,Tuesday,0,126,151124,"['Eve', 'Ivy', 'Alice']",11,3,1199.3968253968253,0.0238095238095238,3.6666666666666665,1,winter,24.0,0.0,2.6,0.0,0.0
3679,2010-01-27,Wednesday,0,148,177630,"['Eve', 'Ivy', 'Charlie']",13,3,1200.2027027027027,0.0202702702702702,4.333333333333333,1,winter,25.0,3.0,5.8,0.0,0.0
3680,2010-01-28,Thursday,0,111,133111,"['Eve', 'David']",9,2,1199.1981981981983,0.018018018018018,4.5,1,winter,26.0,53.0,7.6,0.0,1.4
3681,2010-01-29,Friday,0,116,139212,"['Eve', 'Ivy']",10,2,1200.103448275862,0.0172413793103448,5.0,1,winter,27.0,55.0,4.0,0.0,3.9
3682,2010-01-30,Saturday,0,231,277262,"['Eve', 'Ivy', 'Mia', 'Quinn']",20,4,1200.2683982683982,0.0173160173160173,5.0,1,winter,28.0,51.0,5.7,0.0,0.1
3683,2010-01-31,Sunday,0,195,234061,"['Eve', 'Ivy', 'Mia', 'Bob']",17,4,1200.3128205128205,0.0205128205128205,4.25,1,winter,29.0,3.0,6.2,0.0,0.0
3684,2010-02-01,Monday,0,161,193212,"['Eve', 'Ivy', 'David']",14,3,1200.0745341614906,0.0186335403726708,4.666666666666667,2,winter,30.0,75.0,3.3,4.76,8.4
3685,2010-02-02,Tuesday,0,115,138008,"['Eve', 'Ivy']",10,2,1200.0695652173913,0.017391304347826,5.0,2,winter,31.0,3.0,2.4,0.0,0.0
3686,2010-02-03,Wednesday,0,175,210073,"['Eve', 'Ivy', 'Mia']",15,3,1200.4171428571428,0.0171428571428571,5.0,2,winter,32.0,73.0,0.4,2.03,0.7
3687,2010-02-04,Thursday,0,142,170348,"['Eve', 'Ivy', 'Bob']",12,3,1199.6338028169014,0.0211267605633802,4.0,2,winter,33.0,71.0,0.7,0.35,0.5
3688,2010-02-05,Friday,0,145,174080,"['Eve', 'Ivy', 'Charlie']",13,3,1200.551724137931,0.0206896551724137,4.333333333333333,2,winter,34.0,71.0,1.8,0.35,0.0
3689,2010-02-06,Saturday,0,203,243578,"['Eve', 'Ivy', 'Mia', 'Charlie']",18,4,1199.8916256157636,0.0197044334975369,4.5,2,winter,35.0,2.0,0.7,0.0,0.0
3690,2010-02-07,Sunday,0,258,309686,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Charlie']",23,5,1200.3333333333333,0.0193798449612403,4.6,2,winter,36.0,2.0,2.0,0.0,0.0
3691,2010-02-08,Monday,0,107,128475,"['Eve', 'David']",9,2,1200.7009345794393,0.0186915887850467,4.5,2,winter,37.0,3.0,4.1,0.0,0.0
3692,2010-02-09,Tuesday,0,109,130704,"['Eve', 'David']",9,2,1199.119266055046,0.018348623853211,4.5,2,winter,38.0,3.0,10.6,0.0,0.0
3693,2010-02-10,Wednesday,0,156,187138,"['Eve', 'Ivy', 'David']",14,3,1199.6025641025642,0.0192307692307692,4.666666666666667,2,winter,39.0,53.0,6.5,0.0,2.8
3694,2010-02-11,Thursday,0,150,179924,"['Eve', 'Ivy', 'Charlie']",13,3,1199.4933333333333,0.02,4.333333333333333,2,winter,40.0,75.0,2.5,3.92,4.6
3695,2010-02-12,Friday,0,104,124732,"['Eve', 'David']",9,2,1199.3461538461538,0.0192307692307692,4.5,2,winter,41.0,71.0,2.2,0.28,0.0
3696,2010-02-13,Saturday,0,272,326318,"['Eve', 'Ivy', 'Mia', 'Quinn', 'David']",24,5,1199.6985294117646,0.0183823529411764,4.8,2,winter,42.0,71.0,0.1,1.33,0.2
3697,2010-02-14,Sunday,0,283,339587,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma']",25,5,1199.9540636042402,0.0176678445229682,5.0,2,winter,43.0,3.0,4.1,0.0,0.0
3698,2010-02-15,Monday,0,163,195569,"['Eve', 'Ivy', 'David']",14,3,1199.8098159509202,0.0184049079754601,4.666666666666667,2,winter,44.0,55.0,4.7,0.0,6.0
3699,2010-02-16,Tuesday,0,112,134466,"['Eve', 'Ivy']",10,2,1200.5892857142858,0.0178571428571428,5.0,2,winter,45.0,71.0,2.9,0.28,0.9
3700,2010-02-17,Wednesday,0,137,164410,"['Eve', 'Ivy', 'Bob']",12,3,1200.0729927007299,0.0218978102189781,4.0,2,winter,46.0,73.0,2.3,2.52,0.0
3701,2010-02-18,Thursday,0,119,142868,"['Eve', 'Ivy']",10,2,1200.5714285714287,0.0168067226890756,5.0,2,winter,47.0,73.0,2.0,0.63,0.1
3702,2010-02-19,Friday,0,154,184886,"['Eve', 'Ivy', 'Charlie']",13,3,1200.5584415584415,0.0194805194805194,4.333333333333333,2,winter,48.0,71.0,2.2,0.07,1.2
3703,2010-02-20,Saturday,0,240,287925,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Alice']",21,5,1199.6875,0.0208333333333333,4.2,2,winter,49.0,1.0,3.9,0.0,0.0
3704,2010-02-21,Sunday,0,271,325241,"['Eve', 'Ivy', 'Mia', 'Quinn', 'David']",24,5,1200.1512915129151,0.018450184501845,4.8,2,winter,50.0,3.0,4.8,0.0,0.0
3705,2010-02-22,Monday,0,137,164307,"['Eve', 'Ivy', 'Bob']",12,3,1199.3211678832117,0.0218978102189781,4.0,2,winter,51.0,3.0,4.5,0.0,0.0
3706,2010-02-23,Tuesday,0,154,184845,"['Eve', 'Ivy', 'Charlie']",13,3,1200.2922077922078,0.0194805194805194,4.333333333333333,2,winter,52.0,2.0,9.3,0.0,0.0
3707,2010-02-24,Wednesday,0,133,159520,"['Eve', 'Ivy', 'Alice']",11,3,1199.3984962406016,0.0225563909774436,3.6666666666666665,2,winter,53.0,3.0,9.5,0.0,0.0
3708,2010-02-25,Thursday,0,142,170387,"['Eve', 'Ivy', 'Bob']",12,3,1199.9084507042253,0.0211267605633802,4.0,2,winter,54.0,3.0,13.1,0.0,0.0
3709,2010-02-26,Friday,0,126,151132,"['Eve', 'Ivy', 'Alice']",11,3,1199.4603174603174,0.0238095238095238,3.6666666666666665,2,winter,55.0,63.0,14.8,0.0,24.4
3710,2010-02-27,Saturday,0,253,303618,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Bob']",22,5,1200.0711462450593,0.0197628458498023,4.4,2,winter,56.0,63.0,9.0,0.0,9.0
3711,2010-02-28,Sunday,0,248,297691,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Bob']",22,5,1200.366935483871,0.0201612903225806,4.4,2,winter,57.0,73.0,5.1,0.42,9.6
3712,2010-03-01,Monday,0,117,140317,"['Eve', 'Ivy']",10,2,1199.2905982905984,0.017094017094017,5.0,3,spring,58.0,53.0,8.6,0.0,3.7
3713,2010-03-02,Tuesday,0,172,206413,"['Eve', 'Ivy', 'Mia']",15,3,1200.0755813953488,0.0174418604651162,5.0,3,spring,59.0,51.0,5.3,0.0,0.2
3714,2010-03-03,Wednesday,0,101,121272,"['Eve', 'David']",9,2,1200.7128712871288,0.0198019801980198,4.5,3,spring,60.0,3.0,7.6,0.0,0.0
3715,2010-03-04,Thursday,0,177,212435,"['Eve', 'Ivy', 'Mia']",15,3,1200.1977401129943,0.0169491525423728,5.0,3,spring,61.0,61.0,7.6,0.0,9.6
3716,2010-03-05,Friday,1,272,326359,"['Eve', 'Ivy', 'Mia', 'Quinn', 'David']",24,5,1199.8492647058824,0.0183823529411764,4.8,3,spring,62.0,51.0,13.9,0.0,0.3
3717,2010-03-06,Saturday,0,199,238790,"['Eve', 'Ivy', 'Mia', 'Bob']",17,4,1199.9497487437186,0.0201005025125628,4.25,3,spring,63.0,61.0,10.0,0.0,11.2
3718,2010-03-07,Sunday,0,240,287988,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Alice']",21,5,1199.95,0.0208333333333333,4.2,3,spring,64.0,53.0,3.9,0.0,5.2
3719,2010-03-08,Monday,0,176,211291,"['Eve', 'Ivy', 'Mia']",15,3,1200.5170454545455,0.0170454545454545,5.0,3,spring,65.0,3.0,5.1,0.0,0.0
3720,2010-03-09,Tuesday,0,156,187219,"['Eve', 'Ivy', 'David']",14,3,1200.121794871795,0.0192307692307692,4.666666666666667,3,spring,66.0,73.0,3.5,3.85,22.2
3721,2010-03-10,Wednesday,0,138,165631,"['Eve', 'Ivy', 'Bob']",12,3,1200.2246376811595,0.0217391304347826,4.0,3,spring,67.0,51.0,4.2,0.0,0.2
3722,2010-03-11,Thursday,0,165,197948,"['Eve', 'Ivy', 'David']",14,3,1199.6848484848485,0.0181818181818181,4.666666666666667,3,spring,68.0,1.0,5.2,0.0,0.0
3723,2010-03-12,Friday,0,117,140359,"['Eve', 'Ivy']",10,2,1199.6495726495727,0.017094017094017,5.0,3,spring,69.0,1.0,9.4,0.0,0.0
3724,2010-03-13,Saturday,0,214,256830,"['Eve', 'Ivy', 'Mia', 'David']",19,4,1200.1401869158879,0.0186915887850467,4.75,3,spring,70.0,2.0,11.5,0.0,0.0
3725,2010-03-14,Sunday,0,199,238755,"['Eve', 'Ivy', 'Mia', 'Bob']",17,4,1199.7738693467336,0.0201005025125628,4.25,3,spring,71.0,3.0,8.7,0.0,0.0
3726,2010-03-15,Monday,0,114,136812,"['Eve', 'Ivy']",10,2,1200.1052631578948,0.0175438596491228,5.0,3,spring,72.0,63.0,14.7,0.0,14.9
3727,2010-03-16,Tuesday,0,104,124748,"['Eve', 'David']",9,2,1199.5,0.0192307692307692,4.5,3,spring,73.0,51.0,11.8,0.0,0.4
3728,2010-03-17,Wednesday,0,131,157142,"['Eve', 'Ivy', 'Alice']",11,3,1199.557251908397,0.0229007633587786,3.6666666666666665,3,spring,74.0,3.0,6.7,0.0,0.0
3729,2010-03-18,Thursday,0,137,164413,"['Eve', 'Ivy', 'Bob']",12,3,1200.094890510949,0.0218978102189781,4.0,3,spring,75.0,51.0,7.7,0.0,1.5
3730,2010-03-19,Friday,0,159,190775,"['Eve', 'Ivy', 'David']",14,3,1199.8427672955975,0.0188679245283018,4.666666666666667,3,spring,76.0,3.0,7.5,0.0,0.0
3731,2010-03-20,Saturday,0,185,222065,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1200.3513513513512,0.0216216216216216,4.0,3,spring,77.0,53.0,16.6,0.0,1.8
3732,2010-03-21,Sunday,0,291,349132,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma', 'Alice']",26,6,1199.766323024055,0.0206185567010309,4.333333333333333,3,spring,78.0,1.0,9.6,0.0,0.0
3733,2010-03-22,Monday,0,141,169115,"['Eve', 'Ivy', 'Bob']",12,3,1199.3971631205675,0.0212765957446808,4.0,3,spring,79.0,51.0,8.9,0.0,0.1
3734,2010-03-23,Tuesday,0,167,200397,"['Eve', 'Ivy', 'Mia']",15,3,1199.9820359281437,0.0179640718562874,5.0,3,spring,80.0,55.0,10.2,0.0,6.0
3735,2010-03-24,Wednesday,0,137,164355,"['Eve', 'Ivy', 'Bob']",12,3,1199.6715328467153,0.0218978102189781,4.0,3,spring,81.0,61.0,4.8,0.0,20.2
3736,2010-03-25,Thursday,0,117,140321,"['Eve', 'Ivy']",10,2,1199.3247863247864,0.017094017094017,5.0,3,spring,82.0,61.0,5.9,0.0,11.2
3737,2010-03-26,Friday,1,180,216028,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1200.1555555555556,0.0222222222222222,4.0,3,spring,83.0,53.0,6.1,0.0,1.5
3738,2010-03-27,Saturday,0,214,256802,"['Eve', 'Ivy', 'Mia', 'David']",19,4,1200.0093457943926,0.0186915887850467,4.75,3,spring,84.0,3.0,6.8,0.0,0.0
3739,2010-03-28,Sunday,0,278,333597,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma']",25,5,1199.9892086330935,0.0179856115107913,5.0,3,spring,85.0,71.0,4.3,0.14,2.0
3740,2010-03-29,Monday,0,158,189500,"['Eve', 'Ivy', 'David']",14,3,1199.367088607595,0.0189873417721519,4.666666666666667,3,spring,86.0,51.0,2.9,0.0,1.3
3741,2010-03-30,Tuesday,0,180,215955,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1199.75,0.0222222222222222,4.0,3,spring,87.0,3.0,4.5,0.0,0.0
3742,2010-03-31,Wednesday,0,146,175190,"['Eve', 'Ivy', 'Charlie']",13,3,1199.9315068493152,0.0205479452054794,4.333333333333333,3,spring,88.0,3.0,8.7,0.0,0.0
3743,2010-04-01,Thursday,0,133,159571,"['Eve', 'Ivy', 'Alice']",11,3,1199.781954887218,0.0225563909774436,3.6666666666666665,4,spring,89.0,55.0,16.7,0.0,4.2
3744,2010-04-02,Friday,0,125,149972,"['Eve', 'Ivy', 'Alice']",11,3,1199.776,0.024,3.6666666666666665,4,spring,90.0,61.0,11.1,0.0,6.5
3745,2010-04-03,Saturday,0,219,262888,"['Eve', 'Ivy', 'Mia', 'David']",19,4,1200.4018264840183,0.0182648401826484,4.75,4,spring,91.0,3.0,8.1,0.0,0.0
3746,2010-04-04,Sunday,0,263,315635,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Charlie']",23,5,1200.1330798479087,0.0190114068441064,4.6,4,spring,92.0,51.0,8.6,0.0,0.4
3747,2010-04-05,Monday,0,107,128424,"['Eve', 'David']",9,2,1200.2242990654206,0.0186915887850467,4.5,4,spring,93.0,61.0,9.6,0.0,15.0
3748,2010-04-06,Tuesday,0,142,170328,"['Eve', 'Ivy', 'Bob']",12,3,1199.4929577464789,0.0211267605633802,4.0,4,spring,94.0,3.0,13.5,0.0,0.0
3749,2010-04-07,Wednesday,0,110,132064,"['Eve', 'David']",9,2,1200.581818181818,0.0181818181818181,4.5,4,spring,95.0,55.0,8.4,0.0,6.2
3750,2010-04-08,Thursday,0,156,187298,"['Eve', 'Ivy', 'David']",14,3,1200.628205128205,0.0192307692307692,4.666666666666667,4,spring,96.0,3.0,7.4,0.0,0.0
3751,2010-04-09,Friday,0,113,135628,"['Eve', 'Ivy']",10,2,1200.2477876106195,0.0176991150442477,5.0,4,spring,97.0,3.0,10.3,0.0,0.0
3752,2010-04-10,Saturday,0,249,298859,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Bob']",22,5,1200.2369477911648,0.0200803212851405,4.4,4,spring,98.0,3.0,14.1,0.0,0.0
3753,2010-04-11,Sunday,0,246,295178,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Bob']",22,5,1199.9105691056911,0.0203252032520325,4.4,4,spring,99.0,53.0,15.1,0.0,1.8
3754,2010-04-12,Monday,0,168,201504,"['Eve', 'Ivy', 'Mia']",15,3,1199.4285714285713,0.0178571428571428,5.0,4,spring,100.0,63.0,8.5,0.0,29.4
3755,2010-04-13,Tuesday,0,176,211246,"['Eve', 'Ivy', 'Mia']",15,3,1200.2613636363637,0.0170454545454545,5.0,4,spring,101.0,3.0,14.8,0.0,0.0
3756,2010-04-14,Wednesday,0,111,133127,"['Eve', 'David']",9,2,1199.3423423423424,0.018018018018018,4.5,4,spring,102.0,61.0,9.8,0.0,7.1
3757,2010-04-15,Thursday,0,162,194337,"['Eve', 'Ivy', 'David']",14,3,1199.611111111111,0.0185185185185185,4.666666666666667,4,spring,103.0,53.0,5.6,0.0,5.5
3758,2010-04-16,Friday,0,174,208758,"['Eve', 'Ivy', 'Mia']",15,3,1199.7586206896551,0.0172413793103448,5.0,4,spring,104.0,73.0,4.6,1.47,21.7
3759,2010-04-17,Saturday,0,291,349137,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma', 'Alice']",26,6,1199.7835051546392,0.0206185567010309,4.333333333333333,4,spring,105.0,71.0,7.2,0.07,6.4
3760,2010-04-18,Sunday,0,289,346893,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma', 'Alice']",26,6,1200.3217993079584,0.0207612456747404,4.333333333333333,4,spring,106.0,3.0,11.5,0.0,0.0
3761,2010-04-19,Monday,0,168,201587,"['Eve', 'Ivy', 'Mia']",15,3,1199.922619047619,0.0178571428571428,5.0,4,spring,107.0,3.0,13.7,0.0,0.0
3762,2010-04-20,Tuesday,0,120,143978,"['Eve', 'Ivy']",10,2,1199.8166666666666,0.0166666666666666,5.0,4,spring,108.0,55.0,14.3,0.0,4.3
3763,2010-04-21,Wednesday,0,165,197946,"['Eve', 'Ivy', 'David']",14,3,1199.6727272727273,0.0181818181818181,4.666666666666667,4,spring,109.0,51.0,16.0,0.0,0.6
3764,2010-04-22,Thursday,0,151,181184,"['Eve', 'Ivy', 'Charlie']",13,3,1199.8940397350993,0.0198675496688741,4.333333333333333,4,spring,110.0,63.0,7.9,0.0,22.3
3765,2010-04-23,Friday,0,161,193258,"['Eve', 'Ivy', 'David']",14,3,1200.3602484472049,0.0186335403726708,4.666666666666667,4,spring,111.0,51.0,8.4,0.0,3.9
3766,2010-04-24,Saturday,0,226,271289,"['Eve', 'Ivy', 'Mia', 'Quinn']",20,4,1200.3938053097345,0.0176991150442477,5.0,4,spring,112.0,2.0,8.9,0.0,0.0
3767,2010-04-25,Sunday,0,238,285507,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Alice']",21,5,1199.609243697479,0.0210084033613445,4.2,4,spring,113.0,1.0,10.4,0.0,0.0
3768,2010-04-26,Monday,0,158,189618,"['Eve', 'Ivy', 'David']",14,3,1200.113924050633,0.0189873417721519,4.666666666666667,4,spring,114.0,51.0,13.0,0.0,0.2
3769,2010-04-27,Tuesday,0,103,123529,"['Eve', 'David']",9,2,1199.3106796116506,0.0194174757281553,4.5,4,spring,115.0,63.0,12.4,0.0,21.7
3770,2010-04-28,Wednesday,0,174,208768,"['Eve', 'Ivy', 'Mia']",15,3,1199.816091954023,0.0172413793103448,5.0,4,spring,116.0,65.0,14.0,0.0,26.1
3771,2010-04-29,Thursday,0,153,183665,"['Eve', 'Ivy', 'Charlie']",13,3,1200.424836601307,0.0196078431372549,4.333333333333333,4,spring,117.0,51.0,14.4,0.0,0.3
3772,2010-04-30,Friday,0,175,210060,"['Eve', 'Ivy', 'Mia']",15,3,1200.3428571428572,0.0171428571428571,5.0,4,spring,118.0,51.0,12.4,0.0,0.6
3773,2010-05-01,Saturday,0,294,352894,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma', 'Alice']",26,6,1200.3197278911564,0.0204081632653061,4.333333333333333,5,spring,119.0,51.0,13.4,0.0,0.2
3774,2010-05-02,Sunday,0,203,243686,"['Eve', 'Ivy', 'Mia', 'Charlie']",18,4,1200.423645320197,0.0197044334975369,4.5,5,spring,120.0,3.0,15.2,0.0,0.0
3775,2010-05-03,Monday,0,154,184728,"['Eve', 'Ivy', 'Charlie']",13,3,1199.5324675324675,0.0194805194805194,4.333333333333333,5,spring,121.0,3.0,17.1,0.0,0.0
3776,2010-05-04,Tuesday,0,112,134463,"['Eve', 'Ivy']",10,2,1200.5625,0.0178571428571428,5.0,5,spring,122.0,3.0,19.0,0.0,0.0
3777,2010-05-05,Wednesday,0,109,130748,"['Eve', 'David']",9,2,1199.5229357798164,0.018348623853211,4.5,5,spring,123.0,3.0,20.2,0.0,0.0
3778,2010-05-06,Thursday,0,130,156087,"['Eve', 'Ivy', 'Alice']",11,3,1200.6692307692308,0.023076923076923,3.6666666666666665,5,spring,124.0,3.0,20.8,0.0,0.0
3779,2010-05-07,Friday,0,124,148862,"['Eve', 'Ivy', 'Alice']",11,3,1200.5,0.0241935483870967,3.6666666666666665,5,spring,125.0,61.0,19.0,0.0,10.0
3780,2010-05-08,Saturday,0,227,272428,"['Eve', 'Ivy', 'Mia', 'Quinn']",20,4,1200.123348017621,0.0176211453744493,5.0,5,spring,126.0,3.0,18.2,0.0,0.0
3781,2010-05-09,Sunday,0,271,325145,"['Eve', 'Ivy', 'Mia', 'Quinn', 'David']",24,5,1199.7970479704798,0.018450184501845,4.8,5,spring,127.0,3.0,18.6,0.0,0.0
3782,2010-05-10,Monday,0,107,128426,"['Eve', 'David']",9,2,1200.2429906542056,0.0186915887850467,4.5,5,spring,128.0,51.0,18.2,0.0,0.4
3783,2010-05-11,Tuesday,0,174,208806,"['Eve', 'Ivy', 'Mia']",15,3,1200.0344827586207,0.0172413793103448,5.0,5,spring,129.0,61.0,16.3,0.0,17.3
3784,2010-05-12,Wednesday,0,106,127263,"['Eve', 'David']",9,2,1200.5943396226414,0.0188679245283018,4.5,5,spring,130.0,53.0,13.8,0.0,1.0
3785,2010-05-13,Thursday,0,107,128344,"['Eve', 'David']",9,2,1199.4766355140187,0.0186915887850467,4.5,5,spring,131.0,3.0,14.1,0.0,0.0
3786,2010-05-14,Friday,0,143,171623,"['Eve', 'Ivy', 'Bob']",12,3,1200.1608391608393,0.0209790209790209,4.0,5,spring,132.0,3.0,13.5,0.0,0.0
3787,2010-05-15,Saturday,0,213,255521,"['Eve', 'Ivy', 'Mia', 'David']",19,4,1199.6291079812206,0.0187793427230046,4.75,5,spring,133.0,3.0,13.6,0.0,0.0
3788,2010-05-16,Sunday,0,263,315639,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Charlie']",23,5,1200.148288973384,0.0190114068441064,4.6,5,spring,134.0,3.0,15.9,0.0,0.0
3789,2010-05-17,Monday,0,147,176320,"['Eve', 'Ivy', 'Charlie']",13,3,1199.455782312925,0.0204081632653061,4.333333333333333,5,spring,135.0,3.0,19.0,0.0,0.0
3790,2010-05-18,Tuesday,0,133,159521,"['Eve', 'Ivy', 'Alice']",11,3,1199.406015037594,0.0225563909774436,3.6666666666666665,5,spring,136.0,3.0,19.9,0.0,0.0
3791,2010-05-19,Wednesday,0,150,179967,"['Eve', 'Ivy', 'Charlie']",13,3,1199.78,0.02,4.333333333333333,5,spring,137.0,63.0,19.4,0.0,16.6
3792,2010-05-20,Thursday,0,146,175249,"['Eve', 'Ivy', 'Charlie']",13,3,1200.335616438356,0.0205479452054794,4.333333333333333,5,spring,138.0,55.0,19.7,0.0,6.7
3793,2010-05-21,Friday,0,107,128339,"['Eve', 'David']",9,2,1199.4299065420562,0.0186915887850467,4.5,5,spring,139.0,3.0,21.3,0.0,0.0
3794,2010-05-22,Saturday,0,246,295208,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Bob']",22,5,1200.0325203252032,0.0203252032520325,4.4,5,spring,140.0,51.0,20.9,0.0,0.2
3795,2010-05-23,Sunday,0,195,233927,"['Eve', 'Ivy', 'Mia', 'Bob']",17,4,1199.625641025641,0.0205128205128205,4.25,5,spring,141.0,61.0,17.2,0.0,33.7
3796,2010-05-24,Monday,0,131,157259,"['Eve', 'Ivy', 'Alice']",11,3,1200.4503816793892,0.0229007633587786,3.6666666666666665,5,spring,142.0,61.0,19.0,0.0,10.7
3797,2010-05-25,Tuesday,0,152,182448,"['Eve', 'Ivy', 'Charlie']",13,3,1200.3157894736842,0.0197368421052631,4.333333333333333,5,spring,143.0,53.0,21.2,0.0,1.3
3798,2010-05-26,Wednesday,0,111,133164,"['Eve', 'David']",9,2,1199.6756756756756,0.018018018018018,4.5,5,spring,144.0,63.0,17.2,0.0,15.0
3799,2010-05-27,Thursday,0,138,165634,"['Eve', 'Ivy', 'Bob']",12,3,1200.2463768115942,0.0217391304347826,4.0,5,spring,145.0,51.0,18.0,0.0,0.1
3800,2010-05-28,Friday,0,155,186066,"['Eve', 'Ivy', 'Charlie']",13,3,1200.425806451613,0.0193548387096774,4.333333333333333,5,spring,146.0,3.0,17.1,0.0,0.0
3801,2010-05-29,Saturday,0,239,286856,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Alice']",21,5,1200.234309623431,0.0209205020920502,4.2,5,spring,147.0,51.0,14.1,0.0,0.3
3802,2010-05-30,Sunday,0,247,296473,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Bob']",22,5,1200.2955465587045,0.020242914979757,4.4,5,spring,148.0,3.0,13.9,0.0,0.0
3803,2010-05-31,Monday,0,133,159539,"['Eve', 'Ivy', 'Alice']",11,3,1199.5413533834587,0.0225563909774436,3.6666666666666665,5,spring,149.0,3.0,15.7,0.0,0.0
3804,2010-06-01,Tuesday,0,158,189694,"['Eve', 'Ivy', 'David']",14,3,1200.5949367088608,0.0189873417721519,4.666666666666667,6,summer,150.0,1.0,16.0,0.0,0.0
3805,2010-06-02,Wednesday,0,104,124778,"['Eve', 'David']",9,2,1199.7884615384614,0.0192307692307692,4.5,6,summer,151.0,0.0,17.4,0.0,0.0
3806,2010-06-03,Thursday,0,166,199297,"['Eve', 'Ivy', 'David']",14,3,1200.5843373493976,0.0180722891566265,4.666666666666667,6,summer,152.0,1.0,19.3,0.0,0.0
3807,2010-06-04,Friday,0,142,170309,"['Eve', 'Ivy', 'Bob']",12,3,1199.3591549295775,0.0211267605633802,4.0,6,summer,153.0,2.0,19.6,0.0,0.0
